189.771	0.126496
189.604	0.29297
189.437	0.501388
189.271	0.720459
189.104	0.918334
188.937	1.0622
188.771	1.12404
188.604	1.08466
188.437	0.935127
188.271	0.677359
188.104	0.326312
187.938	-0.0900047
187.771	-0.54148
187.604	-0.988812
187.438	-1.39
187.271	-1.71075
187.104	-1.92034
186.938	-1.99958
186.771	-1.94096
186.603	-1.7482
186.437	-1.44359
186.27	-1.05236
186.104	-0.611336
185.937	-0.157106
185.771	0.267961
185.604	0.630018
185.437	0.902823
185.271	1.06931
185.104	1.12499
184.937	1.07716
184.771	0.944086
184.604	0.752307
184.437	0.53415
184.27	0.321168
184.102	0.146437
183.935	0.0344238
183.764	0.000577331
183.603	0.0481907
183.438	0.169828
183.271	0.351802
183.104	0.566863
182.938	0.78301
182.771	0.968078
182.604	1.09017
182.438	1.12357
182.27	1.05107
182.104	0.86788
181.937	0.580649
181.771	0.207428
181.605	-0.223426
181.438	-0.678331
181.271	-1.11609
181.102	-1.5015
180.938	-1.78554
180.771	-1.958
180.604	-1.99645
180.437	-1.89701
180.27	-1.66862
180.104	-1.33445
179.937	-0.923334
179.771	-0.474045
179.604	-0.0257894
179.437	0.384358
179.271	0.722121
179.102	0.966472
178.938	1.09732
178.771	1.12096
178.604	1.04523
178.438	0.892095
178.271	0.688615
178.104	0.468444
177.937	0.26441
177.77	0.106286
177.604	0.0162135
177.437	0.0059042
177.27	0.0773295
177.104	0.220073
176.937	0.415
176.771	0.633914
176.603	0.845477
176.437	1.0132
176.271	1.1106
176.104	1.11332
175.937	1.00807
175.77	0.791628
175.603	0.475157
175.437	0.0812835
175.27	-0.361801
175.104	-0.814285
174.937	-1.23825
174.771	-1.5942
174.604	-1.85171
174.437	-1.98444
174.272	-1.98129
174.105	-1.84194
173.938	-1.57967
173.771	-1.21922
173.604	-0.790343
173.437	-0.335224
173.271	0.104148
173.104	0.496284
172.937	0.806484
172.77	1.01669
172.604	1.11594
172.437	1.10766
172.271	1.00595
172.104	0.833917
171.938	0.622511
171.77	0.403568
171.604	0.211056
171.437	0.0711158
171.269	0.00414926
171.104	0.0191318
170.937	0.11337
170.771	0.274497
170.604	0.479793
170.437	0.699704
170.27	0.901024
170.104	1.05131
169.937	1.12226
169.77	1.09325
169.604	0.954256
169.437	0.70619
169.27	0.363194
169.104	-0.0484524
168.937	-0.499225
168.77	-0.949191
168.603	-1.35678
168.437	-1.68537
168.27	-1.90614
168.104	-1.99794
167.937	-1.95227
167.77	-1.77311
167.603	-1.47592
167.436	-1.09139
167.27	-0.653532
167.103	-0.199755
166.937	0.22992
166.771	0.598033
166.605	0.879694
166.437	1.05803
166.269	1.12443
166.103	1.0854
165.936	0.959238
165.771	0.773361
165.604	0.554978
165.436	0.340013
165.269	0.161329
165.104	0.0429786
164.937	1.9908e-05
164.771	0.0392607
164.604	0.15585
164.437	0.333785
164.269	0.54761
164.103	0.76464
163.937	0.953132
163.771	1.08194
163.604	1.12474
163.436	1.06238
163.27	0.890286
163.103	0.612016
162.937	0.245494
162.77	-0.182695
162.604	-0.636165
162.436	-1.07767
162.27	-1.46375
162.104	-1.76321
161.938	-1.94707
161.772	-1.99897
161.605	-1.91322
161.438	-1.6975
161.27	-1.36891
161.103	-0.964175
160.937	-0.516685
160.77	-0.0662765
160.603	0.348803
160.437	0.69411
160.269	0.947577
160.103	1.09013
159.936	1.12306
159.771	1.0564
159.603	0.908262
159.437	0.708441
159.27	0.488226
159.103	0.282026
158.936	0.118575
158.77	0.0212227
158.603	0.00331974
158.437	0.0669569
158.271	0.203565
158.104	0.394776
157.937	0.612806
157.77	0.825462
157.604	0.99937
157.437	1.10513
157.27	1.11759
157.103	1.02237
156.937	0.816911
156.77	0.510411
156.603	0.120726
156.437	-0.318063
156.27	-0.77198
156.104	-1.20003
155.937	-1.56516
155.77	-1.83307
155.603	-1.97808
155.438	-1.98737
155.27	-1.85995
155.103	-1.60742
154.937	-1.25595
154.77	-0.833513
154.603	-0.379215
154.436	0.0650313
154.27	0.461245
154.103	0.781087
153.936	1.00163
153.77	1.11127
153.604	1.11276
153.437	1.0188
153.27	0.851879
153.104	0.643044
152.936	0.423075
152.77	0.227311
152.604	0.0819796
152.437	0.00726116
152.27	0.0140745
152.104	0.101107
151.937	0.25628
151.771	0.458067
151.604	0.678477
151.438	0.881936
151.271	1.03948
151.103	1.11965
150.936	1.10052
150.769	0.971368
150.603	0.734551
150.437	0.400528
150.27	-0.0068002
150.104	-0.453872
149.937	-0.905531
149.77	-1.31854
149.604	-1.65717
149.437	-1.88996
149.27	-1.99503
149.103	-1.9628
148.937	-1.79614
148.77	-1.5107
148.602	-1.12896
148.437	-0.697419
148.27	-0.243908
148.103	0.19036
147.937	0.566621
147.77	0.858504
147.604	1.04587
147.437	1.12271
147.27	1.09367
147.103	0.974694
146.937	0.791974
146.771	0.576954
146.603	0.360277
146.437	0.177681
146.27	0.0512195
146.104	0.000574887
145.937	0.0319579
145.77	0.14175
145.604	0.314042
145.437	0.524964
145.27	0.74374
145.103	0.937649
144.937	1.07315
144.77	1.12497
144.603	1.07359
144.437	0.911682
144.27	0.643305
144.103	0.283888
143.937	-0.138192
143.771	-0.590427
143.604	-1.03541
143.437	-1.42999
143.27	-1.73953
143.104	-1.93562
142.936	-1.9999
142.77	-1.92609
142.603	-1.72146
142.437	-1.40505
142.27	-1.00676
142.103	-0.560761
141.937	-0.109219
141.77	0.311889
141.603	0.664832
141.437	0.926561
141.27	1.08113
141.103	1.12455
140.937	1.06645
140.77	0.925379
140.603	0.729212
140.436	0.509607
140.27	0.300559
140.103	0.131982
139.937	0.0276233
139.77	0.00141889
139.603	0.0574994
139.436	0.188955
139.27	0.374861
139.104	0.591207
138.937	0.806123
138.77	0.985641
138.603	1.09872
138.436	1.1209
138.27	1.03658
138.103	0.841684
137.937	0.543727
137.77	0.161654
137.604	-0.272392
137.437	-0.728871
137.27	-1.16156
137.103	-1.5339
136.937	-1.81172
136.77	-1.96952
136.603	-1.99218
136.436	-1.87717
136.27	-1.63706
136.103	-1.2908
135.937	-0.87498
135.77	-0.423835
135.604	0.0220053
135.437	0.426104
135.27	0.754245
135.104	0.984258
134.937	1.10551
134.769	1.1169
134.602	1.03029
134.436	0.869893
134.27	0.664193
134.103	0.444116
133.936	0.244335
133.769	0.0922527
133.603	0.0109494
133.436	0.00992101
133.27	0.0898071
133.103	0.240286
132.936	0.438699
132.77	0.657647
132.603	0.865575
132.436	1.02824
132.27	1.11596
132.103	1.10706
131.936	0.988956
131.77	0.761824
131.603	0.435765
131.436	0.0335322
131.27	-0.41234
131.101	-0.869987
130.937	-1.2819
130.77	-1.62853
130.604	-1.87189
130.437	-1.9908
130.27	-1.97178
130.103	-1.81773
129.937	-1.54326
129.77	-1.17211
129.603	-0.741171
129.437	-0.28694
129.27	0.150223
129.103	0.534606
128.937	0.834771
128.77	1.03294
128.604	1.12006
128.437	1.10062
128.27	0.989552
128.103	0.811405
127.936	0.597192
127.77	0.380351
127.603	0.192368
127.437	0.0603356
127.269	0.00180215
127.103	0.0259443
126.936	0.129055
126.769	0.29628
126.603	0.504813
126.436	0.724097
126.27	0.920795
126.1	1.06539
125.936	1.12427
125.769	1.08317
125.603	0.931492
125.436	0.673179
125.27	0.321452
125.103	-0.096493
124.937	-0.548454
124.77	-0.99331
124.603	-1.3958
124.436	-1.71467
124.269	-1.92293
124.101	-1.99982
123.935	-1.93841
123.77	-1.74627
123.603	-1.43974
123.436	-1.04671
123.27	-0.604754
123.103	-0.151859
122.937	0.272713
122.77	0.634047
122.604	0.904859
122.437	1.07029
122.27	1.125
122.103	1.07563
121.936	0.941656
121.77	0.74913
121.603	0.530574
121.436	0.319069
121.27	0.145585
121.103	0.0341939
120.936	0.000335038
120.769	0.0491978
120.603	0.17324
120.437	0.355054
120.27	0.570319
120.104	0.786069
119.936	0.971214
119.77	1.09141
119.603	1.1233
119.437	1.04997
119.27	0.865522
119.103	0.575977
118.937	0.201641
118.77	-0.230265
118.603	-0.685666
118.436	-1.12219
118.27	-1.5023
118.103	-1.79
117.936	-1.96005
117.769	-1.99595
117.603	-1.89421
117.436	-1.66429
117.27	-1.32853
117.103	-0.917444
116.936	-0.467067
116.77	-0.0184729
116.603	0.390215
116.436	0.726772
116.269	0.968341
116.103	1.09874
115.936	1.1204
115.77	1.04317
115.603	0.887989
115.436	0.684685
115.269	0.464658
115.103	0.261987
114.936	0.104754
114.77	0.0154144
114.603	0.00634366
114.436	0.0787699
114.269	0.223331
114.103	0.417906
113.936	0.637232
113.77	0.847172
113.603	1.01504
113.436	1.11146
113.269	1.11233
113.102	1.00478
112.936	0.788208
112.769	0.469737
112.603	0.0744501
112.437	-0.366803
112.27	-0.819794
112.104	-1.24279
111.936	-1.60002
111.77	-1.85455
111.602	-1.98564
111.436	-1.97949
111.269	-1.83665
111.103	-1.57359
110.936	-1.21146
110.769	-0.782927
110.603	-0.329983
110.436	0.110714
110.27	0.500578
110.103	0.810414
109.936	1.01908
109.77	1.11649
109.602	1.10635
109.437	1.00387
109.27	0.83141
109.103	0.618569
108.936	0.400801
108.77	0.208435
108.603	0.0698818
108.436	0.00385386
108.27	0.0198416
108.103	0.115386
107.936	0.277503
107.77	0.483119
107.603	0.702733
107.436	0.903673
107.269	1.05299
107.103	1.12263
106.936	1.09182
106.77	0.951489
106.603	0.703038
106.437	0.360523
106.27	-0.0549915
106.103	-0.503991
105.936	-0.953393
105.77	-1.36012
105.603	-1.68848
105.436	-1.90806
105.269	-1.99835
105.102	-1.95066
104.936	-1.76989
104.769	-1.47254
104.602	-1.08609
104.437	-0.649188
104.27	-0.195933
104.103	0.235242
103.937	0.602925
103.77	0.884429
103.603	1.05991
103.435	1.12457
103.269	1.08431
103.102	0.957134
102.936	0.769064
102.769	0.55106
102.602	0.337858
102.435	0.159308
102.27	0.0417945
102.102	0
101.935	0.0411666
101.77	0.158061
101.602	0.336831
101.436	0.549241
101.269	0.76728
101.101	0.956978
100.936	1.08361
100.769	1.12461
100.603	1.06131
100.436	0.887453
100.27	0.608015
100.102	0.238882
99.9362	-0.188271
99.7698	-0.641302
99.6027	-1.08235
99.4359	-1.46946
99.2688	-1.76827
99.1035	-1.94896
98.9361	-1.99855
98.7695	-1.91007
98.6024	-1.69148
98.4362	-1.3651
98.2698	-0.959864
98.1031	-0.511732
97.936	-0.0603254
97.7695	0.353672
97.6028	0.69845
97.436	0.949011
97.2696	1.09094
97.1025	1.12282
96.9358	1.05418
96.7691	0.90555
96.6025	0.705182
96.4359	0.485564
96.2701	0.280516
96.1028	0.117123
95.9364	0.020704
95.7694	0.00361907
95.6028	0.0685175
95.4361	0.206324
95.2694	0.397831
95.1024	0.616256
94.9358	0.828574
94.7693	1.00176
94.6027	1.10599
94.4359	1.11708
94.2694	1.02072
94.1025	0.813304
93.9361	0.505192
93.7694	0.115873
93.6032	-0.32303
93.4361	-0.778014
93.2694	-1.20593
93.1027	-1.56965
92.9359	-1.83556
92.7691	-1.97886
92.6027	-1.98621
92.436	-1.85714
92.2694	-1.60392
92.1028	-1.24966
91.9361	-0.826673
91.7694	-0.373648
91.6027	0.0698552
91.4361	0.466179
91.2695	0.784491
91.1028	1.00335
90.9348	1.11237
90.7691	1.11195
90.6027	1.01692
90.4357	0.849118
90.2693	0.639729
90.1026	0.420735
89.936	0.225036
89.7694	0.0802664
89.603	0.00683665
89.436	0.0147464
89.2694	0.103051
89.1027	0.259475
88.9357	0.462626
88.7686	0.682874
88.603	0.885705
88.4358	1.04182
88.2693	1.11999
88.1027	1.09976
87.9363	0.970086
87.7698	0.731418
87.6032	0.396461
87.4359	-0.0131641
87.2693	-0.461308
87.1027	-0.911495
86.9356	-1.32484
86.769	-1.66188
86.6023	-1.89262
86.4359	-1.99557
86.269	-1.96122
86.102	-1.79218
85.9361	-1.5066
85.7691	-1.12705
85.6026	-0.691291
85.4359	-0.237121
85.2692	0.195907
85.1026	0.571789
84.9355	0.862488
84.769	1.04815
84.6022	1.12308
84.4364	1.09274
84.2692	0.972756
84.1025	0.789229
83.9355	0.572758
83.7687	0.357348
83.6018	0.174168
83.4358	0.0498694
83.2684	0.00039202
83.1029	0.0331396
82.9356	0.144166
82.7681	0.318303
82.6025	0.528174
82.4343	0.748735
82.2693	0.939473
82.1025	1.07458
81.9355	1.125
81.7689	1.07213
81.6024	0.908617
81.4358	0.638536
81.269	0.277957
81.1027	-0.14526
80.9357	-0.599095
80.7689	-1.04262
80.6018	-1.43687
80.4355	-1.74388
80.269	-1.93774
80.1023	-1.99983
79.9356	-1.9241
79.769	-1.71772
79.6023	-1.39979
79.4356	-0.999701
79.2695	-0.555312
79.1024	-0.102292
78.9359	0.316483
78.7691	0.669457
78.6024	0.92966
78.4356	1.08238
78.2692	1.1244
78.1015	1.06417
77.934	0.920899
77.7695	0.726503
77.6029	0.507373
77.4367	0.299051
77.27	0.130804
77.1036	0.026966
76.9358	0.0016517
76.7692	0.0589126
76.6027	0.190219
76.4359	0.377762
76.2692	0.594632
76.1021	0.809486
75.9353	0.988087
75.7689	1.0998
75.6025	1.12056
75.4353	1.03434
75.2691	0.838149
75.1023	0.538309
74.9358	0.155892
74.7684	-0.282947
74.6019	-0.736582
74.4358	-1.16739
74.2681	-1.54058
74.1018	-1.8158
73.9362	-1.97052
73.7697	-1.99167
73.6028	-1.87562
73.4366	-1.63437
73.2688	-1.2861
73.1024	-0.869015
72.9357	-0.416966
72.7691	0.0289292
72.6024	0.431342
72.4356	0.758606
72.2684	0.987944
72.1022	1.10651
71.9351	1.11629
71.769	1.02945
71.6022	0.867705
71.4355	0.660534
71.2692	0.441448
71.1023	0.241776
70.9356	0.0911686
70.769	0.0103365
70.6023	0.0104303
70.4359	0.0912958
70.2689	0.242354
70.1018	0.442268
69.9354	0.66156
69.7689	0.868264
69.6021	1.02993
69.4357	1.1165
69.2692	1.10638
69.1023	0.986916
68.9358	0.758227
68.7695	0.431943
68.6023	0.0280145
68.4356	-0.417998
68.2685	-0.870863
68.102	-1.28816
67.9354	-1.63372
67.7691	-1.87536
67.6025	-1.99153
67.4362	-1.97091
67.2693	-1.81509
67.1029	-1.53919
66.9364	-1.16866
66.769	-0.734473
66.6027	-0.281179
66.4356	0.156547
66.2692	0.53868
66.0982	0.844617
65.9355	1.03503
65.7693	1.12053
65.602	1.09949
65.4358	0.987583
65.2689	0.808714
65.1022	0.594324
64.9357	0.37771
64.7686	0.189857
64.6024	0.0588354
64.4357	0.00163472
64.2684	0.0268462
64.1011	0.131317
63.9352	0.298843
63.7692	0.50677
63.6015	0.727397
63.4361	0.922583
63.27	1.06427
63.1032	1.12435
62.9357	1.08214
62.769	0.929294
62.6023	0.668982
62.4356	0.315983
62.2693	-0.102311
62.1026	-0.554227
61.9351	-1.00227
61.7687	-1.40138
61.6022	-1.71852
61.4353	-1.92473
61.2689	-1.99985
61.1032	-1.93813
60.9348	-1.74179
60.7687	-1.4344
60.6025	-1.04193
60.4357	-0.598472
60.2695	-0.146554
60.102	0.279366
59.9353	0.639623
59.7679	0.910374
59.6018	1.07272
59.4351	1.12499
59.2686	1.07426
59.1017	0.938769
58.9355	0.746338
58.7686	0.527484
58.6021	0.316564
58.4348	0.14303
58.2688	0.0331297
58.1024	0.000436425
57.9355	0.0500388
57.7688	0.175135
57.602	0.358497
57.4353	0.573866
57.2692	0.789158
57.1027	0.972498
56.9346	1.09303
56.769	1.12302
56.6025	1.048
56.4353	0.86124
56.2688	0.571249
56.1015	0.193561
55.9357	-0.237182
55.7684	-0.693121
55.602	-1.12833
55.4352	-1.50723
55.2687	-1.79356
55.1021	-1.96157
54.9355	-1.99552
54.769	-1.89231
54.6021	-1.66089
54.435	-1.32244
54.2686	-0.910504
54.102	-0.460464
53.9352	-0.0117539
53.7684	0.396641
53.6021	0.731132
53.4354	0.970056
53.2691	1.09968
53.1021	1.11994
52.9353	1.04137
52.7685	0.88554
52.6021	0.681655
52.4355	0.461938
52.269	0.259551
52.1023	0.103048
51.9355	0.0146959
51.7689	0.00679278
51.6015	0.080804
51.4354	0.225224
51.2686	0.421406
51.1017	0.640604
50.9352	0.850112
50.7678	1.01783
50.6025	1.112
50.436	1.11209
50.2685	1.00304
50.1017	0.783808
49.9355	0.465981
49.7681	0.0674484
49.602	-0.374563
49.4352	-0.827689
49.2686	-1.25014
49.102	-1.6044
48.9356	-1.85731
48.7691	-1.98618
48.6009	-1.97806
48.435	-1.83465
48.2686	-1.56901
48.101	-1.20302
47.9348	-0.775986
47.7685	-0.323114
47.6023	0.115824
47.4347	0.507041
47.2687	0.814078
47.1015	1.02139
46.9348	1.11729
46.7686	1.10584
46.6022	1.00166
46.4324	0.824345
46.268	0.614604
46.1018	0.397299
45.9363	0.207019
45.7692	0.0686769
45.6022	0.00361574
45.4355	0.0206161
45.2686	0.117362
45.1021	0.279996
44.9359	0.485369
44.7694	0.70487
44.6029	0.905192
44.4359	1.05418
44.2686	1.1229
44.1018	1.09081
43.9355	0.94884
43.769	0.69865
43.6021	0.353382
43.4353	-0.0612276
43.2684	-0.512357
43.1008	-0.962631
42.9351	-1.36603
42.7684	-1.69291
42.6017	-1.91051
42.4351	-1.99861
42.2688	-1.94938
42.1021	-1.76702
41.9356	-1.4691
41.7687	-1.08181
41.602	-0.64177
41.4353	-0.187822
41.2678	0.24262
41.1021	0.607954
40.935	0.888106
40.7692	1.06127
40.6023	1.12462
40.4362	1.08376
40.2688	0.955394
40.1019	0.766488
39.9353	0.548898
39.7689	0.336056
39.6021	0.158026
39.4352	0.0405154
39.2685	2.80142e-06
39.1018	0.0418788
38.9339	0.16147
38.7671	0.340691
38.6017	0.552759
38.435	0.770164
38.2677	0.958579
38.1019	1.08468
37.9358	1.12452
37.7683	1.05958
37.602	0.884256
37.4352	0.603061
37.2685	0.234104
37.1019	-0.194907
36.9342	-0.651428
36.7682	-1.0891
36.6003	-1.47732
36.4345	-1.77185
36.2687	-1.951
36.1022	-1.99829
35.9352	-1.90774
35.7681	-1.6873
35.6021	-1.36007
35.4354	-0.953274
35.2691	-0.506069
35.1027	-0.0563359
34.9351	0.359513
34.7683	0.70325
34.602	0.951533
34.4351	1.09228
34.2689	1.1226
34.1028	1.0534
33.9346	0.902645
33.7678	0.701538
33.5992	0.479184
33.435	0.2769
33.2684	0.115127
33.102	0.0198078
32.935	0.00400174
32.7686	0.0699583
32.6012	0.209416
32.4348	0.401363
32.2688	0.618609
32.1017	0.831197
31.935	1.00392
31.7685	1.10684
31.6006	1.1162
31.4352	1.01857
31.2684	0.809849
31.1019	0.500205
30.9344	0.107967
30.7684	-0.331025
30.6017	-0.784953
30.4351	-1.21194
30.268	-1.57514
30.1022	-1.83782
29.935	-1.97987
29.7683	-1.98529
29.602	-1.85471
29.435	-1.59912
29.2684	-1.24347
29.1014	-0.81927
28.9353	-0.367501
28.7684	0.0759819
28.6016	0.471843
28.4349	0.789057
28.2679	1.00639
28.1015	1.11282
27.9348	1.1112
27.7681	1.01468
27.6019	0.846932
27.4356	0.637268
27.2681	0.417404
27.1014	0.22217
26.9354	0.0788247
26.7683	0.00627607
26.6016	0.0155165
26.4351	0.104866
26.2673	0.263426
26.101	0.466268
25.935	0.685209
25.7676	0.889603
25.6013	1.0437
25.4354	1.12037
25.2686	1.09873
25.1022	0.967602
24.9351	0.726575
24.7685	0.389892
24.6018	-0.0190889
24.4352	-0.467603
24.2681	-0.918669
24.1003	-1.33268
23.9349	-1.66578
23.7682	-1.89495
23.6015	-1.99608
23.4351	-1.95998
23.2685	-1.78986
23.1018	-1.50153
22.9349	-1.1211
22.7683	-0.684844
22.6018	-0.230863
22.4351	0.201472
22.2683	0.576583
22.1015	0.865674
21.9348	1.04998
21.7679	1.12336
21.6015	1.09125
21.4349	0.970471
21.2682	0.786209
21.1001	0.567981
20.9349	0.354891
20.7684	0.172655
20.6016	0.0486
20.4349	0.000316083
20.2676	0.0346748
20.1004	0.147112
19.9351	0.319662
19.7677	0.532059
19.6025	0.748673
19.4352	0.941742
19.269	1.07557
19.1023	1.125
18.9355	1.07108
18.7681	0.905351
18.6008	0.632574
